id	ex		ey		x		y		prob
49	0.069	0.102	13.750	4.100	1.000
49	0.039	0.008	21.820	4.550	0.986
49	0.038	0.138	24.830	4.310	0.996
49	0.091	-0.053	32.490	4.360	0.957
49	0.104	0.028	9.530	-4.160	0.999
49	-0.065	-0.005	14.890	-4.100	1.000
49	-0.045	0.020	20.200	-4.260	1.000
49	0.012	0.148	31.830	-9.600	0.959
49	-0.150	0.041	12.040	7.940	0.999
49	-0.044	-0.011	17.230	8.060	0.999
49	-0.180	0.083	35.670	-0.550	0.992
49	-0.044	0.004	21.690	8.240	0.954
49	-0.025	0.036	17.430	14.040	0.961
50	0.069	0.012	14.750	-2.510	1.000
50	0.097	0.032	9.790	3.060	0.999
50	0.030	0.031	2.390	-2.610	0.997
50	0.148	-0.010	31.720	-2.220	0.998
51	0.000	0.050	39.760	-6.500	0.973
52	0.131	-0.126	19.620	-3.830	0.990
52	-0.297	-0.076	21.120	-1.430	0.983
52	0.302	0.220	32.970	11.470	0.997
52	0.076	0.132	17.460	7.320	0.998
53	-0.084	-0.037	8.150	3.190	1.000
53	0.065	0.068	14.210	-2.970	1.000
53	-0.223	-0.063	20.880	3.630	1.000
53	-0.096	-0.099	28.910	3.480	0.997
53	-0.161	0.094	29.570	-2.760	0.983
53	0.016	-0.144	38.080	3.400	0.944
55	-0.025	0.113	32.120	23.470	0.945
55	0.061	0.031	36.620	23.450	0.863
55	0.080	0.105	42.560	23.270	0.978
55	-0.110	0.007	47.640	23.400	0.913
56	0.689	0.063	48.540	3.620	0.940
57	0.014	0.028	1.740	3.000	0.999
57	-0.002	-0.001	30.550	2.970	0.999
59	0.087	0.048	30.010	1.330	0.897
59	0.357	0.133	41.700	4.820	0.986
59	0.272	-0.199	21.410	-12.550	0.942
59	0.155	0.020	23.510	-19.120	0.967
60	0.010	0.097	21.020	0.780	0.999
61	0.150	0.164	10.930	9.760	0.989
61	0.264	0.168	16.630	13.060	0.972
62	-0.056	0.021	19.650	3.820	1.000
62	-0.018	-0.023	27.120	2.630	0.992
62	-0.035	0.030	43.310	-0.670	0.991
62	0.539	0.293	66.050	-7.440	0.693
63	-0.084	-0.008	18.740	-8.000	1.000
63	0.111	0.089	11.320	3.300	0.972
64	0.098	0.003	26.820	-2.650	0.994
64	0.134	0.012	13.460	-3.430	0.999
64	0.206	0.028	39.170	-6.910	0.998
66	0.535	-0.072	31.580	-3.540	0.996
66	-0.101	-0.007	40.990	-0.190	0.978
67	-0.027	0.190	47.660	-5.120	0.927
67	-0.038	-0.013	38.290	-6.090	0.997
67	0.094	0.056	12.320	1.520	1.000
67	0.022	0.057	11.210	5.570	0.991
68	0.181	0.037	6.980	3.000	1.000
68	-0.011	-0.047	6.220	5.440	0.999
68	-0.015	0.030	20.960	2.730	0.999
68	-0.026	-0.008	31.500	2.530	0.991
68	0.086	-0.035	25.950	-4.190	0.999
68	0.300	0.063	32.000	-4.350	0.789
68	0.045	0.006	39.790	-3.590	0.993
69	0.060	0.046	16.530	8.310	0.999
69	0.012	-0.096	62.510	7.020	0.917
71	0.012	0.045	19.580	-0.510	0.998
72	0.194	-0.005	25.330	19.790	0.979
72	-0.085	0.032	12.670	3.870	0.998
72	0.046	0.069	32.600	0.010	0.997
75	-0.141	0.038	1.360	3.010	0.993
75	0.021	0.008	16.670	2.140	1.000
75	0.148	0.034	22.810	0.860	0.999
75	0.027	0.011	28.330	-1.260	1.000
75	-0.284	0.242	53.730	-16.060	0.537
77	0.198	0.088	39.620	0.770	0.995
78	0.036	0.001	10.960	3.820	1.000
78	0.154	-0.039	34.460	-3.240	0.992
78	-0.236	-0.017	51.250	-1.720	0.879
79	-0.033	0.019	46.780	-4.880	0.961
79	0.002	-0.042	36.990	-5.750	0.991
79	0.079	0.083	10.740	2.040	0.999
79	-0.072	0.063	9.820	6.070	0.998
79	-0.205	-0.008	44.230	6.670	0.851
80	0.184	0.143	23.790	3.790	0.994
80	-0.107	-0.038	44.920	3.680	0.849
80	0.537	-0.086	68.420	3.850	0.198
80	0.061	0.083	29.390	-0.020	0.998
82	-0.008	0.060	63.930	-9.550	0.746
83	-0.123	0.074	3.150	2.570	0.998
83	-0.013	0.040	12.450	2.740	0.990
83	-0.124	0.118	24.120	-0.430	0.998
83	-0.032	0.156	26.910	2.040	0.983
83	0.116	0.097	35.500	5.560	0.914
84	0.038	0.011	27.840	4.990	0.999
86	0.015	-0.121	4.880	6.220	1.000
86	0.042	-0.028	7.110	6.280	0.998
86	0.043	0.105	23.080	5.640	0.998
86	0.006	0.086	18.970	-4.170	0.977
86	-0.019	0.036	22.350	-4.130	0.997
86	0.416	-0.068	33.250	6.490	0.877
86	-0.185	-0.230	39.440	6.400	0.917
87	0.110	-0.007	16.520	10.880	0.998
87	0.078	0.120	33.480	-4.790	0.978
87	0.179	-0.011	64.700	-18.870	0.320
87	0.035	-0.272	62.790	-26.270	0.533
88	-0.009	-0.047	19.190	8.880	0.999
89	0.222	0.069	10.910	2.790	1.000
89	-0.068	0.032	24.940	-2.600	0.999
89	0.095	-0.002	19.850	3.000	1.000
89	0.070	-0.002	12.490	-2.680	0.998
89	0.285	0.065	41.730	-2.330	0.983
90	-0.008	0.182	18.740	14.210	0.999
91	0.027	0.104	41.100	-6.460	0.988
92	-0.075	-0.012	47.240	-4.030	0.994
92	-0.138	-0.010	23.560	6.520	0.990
92	0.011	-0.000	28.170	5.860	0.999
92	-0.009	0.038	31.810	-4.320	0.999
92	0.032	0.097	36.490	-5.000	0.953
92	0.164	0.303	21.780	-19.650	0.821
93	0.036	0.021	7.290	4.560	0.999
93	-0.165	-0.032	21.210	-4.440	0.997
93	0.022	0.027	12.200	4.460	0.999
93	-0.035	-0.026	16.800	4.320	1.000
93	-0.031	0.146	43.680	2.470	0.873
93	0.282	-0.027	70.350	-0.590	0.255
94	0.053	-0.006	19.160	-2.330	1.000
95	0.031	0.018	19.420	-0.520	0.998
95	0.101	-0.002	13.240	-4.810	0.999
95	0.236	0.074	24.110	-4.830	0.985
95	0.037	0.006	30.760	-4.490	0.999
95	-0.002	0.023	14.010	6.900	0.999
95	0.159	0.064	31.970	5.690	0.991
95	0.056	0.116	48.200	4.280	0.860
95	0.148	0.010	24.070	10.250	0.974
95	0.164	0.047	30.220	10.260	0.998
95	-0.108	0.118	68.440	1.370	0.702
95	-0.053	-0.038	40.620	9.630	0.919
95	0.043	0.022	53.340	7.350	0.519
95	0.107	0.008	22.530	14.810	0.994
95	-0.069	0.007	32.940	21.080	0.678
96	0.074	-0.070	7.940	-3.910	1.000
96	0.097	-0.017	10.630	-3.110	1.000
96	-0.040	0.030	31.970	3.590	0.997
96	0.132	-0.053	13.090	-2.620	0.952
97	0.035	0.072	58.470	4.600	0.951
97	0.060	0.142	56.310	-9.200	0.878
98	-0.077	0.040	22.050	-2.560	0.999
98	0.110	0.001	14.700	6.440	1.000
98	0.034	0.053	22.640	6.940	1.000
98	0.534	-0.008	49.410	-10.660	0.959
99	-0.003	0.025	5.550	3.600	0.999
99	-0.052	-0.016	6.400	-3.610	0.999
99	0.001	0.044	13.050	3.750	1.000
99	0.041	0.033	19.850	2.320	1.000
99	-0.073	0.055	13.790	-3.920	1.000
99	-0.031	-0.012	19.130	-4.500	0.997
99	0.075	-0.000	30.370	-2.600	1.000
101	0.160	0.032	19.470	0.220	0.999
101	0.035	-0.018	24.130	19.150	0.992
101	0.148	-0.078	25.250	15.540	0.996
102	0.168	-0.105	18.540	-16.360	0.989
102	0.237	0.200	34.960	-27.990	0.893
104	0.514	-0.135	22.620	-7.570	1.000
104	-0.060	0.057	15.690	3.360	1.000
104	0.016	0.077	28.610	-1.550	0.997
104	-0.026	0.029	36.890	-4.930	0.992
104	-0.246	0.727	43.980	-15.930	0.472
105	-0.025	0.184	64.630	5.960	0.678
106	0.364	0.081	46.120	-0.380	0.960
106	0.091	-0.032	13.800	9.630	0.999
106	0.079	0.061	22.990	12.200	0.999
106	-0.415	0.006	53.190	10.560	0.962
107	0.072	-0.044	4.310	-2.540	1.000
107	0.058	-0.036	9.790	-2.730	1.000
107	-0.049	-0.010	15.740	-2.600	0.999
107	0.199	-0.025	22.890	3.280	1.000
107	0.119	0.057	23.860	-2.940	0.996
107	0.113	0.078	31.830	-2.630	0.979
107	-0.322	-0.023	42.960	-2.360	0.683
108	0.615	-0.009	13.490	-0.140	0.998
110	0.075	-0.074	8.190	-5.500	0.992
110	0.384	0.055	24.570	-22.390	0.884
110	-0.069	0.052	17.860	5.130	1.000
110	0.090	-0.036	16.300	2.780	0.999
110	0.014	-0.005	26.650	-10.190	0.994
110	0.129	0.050	35.990	-19.490	0.991
110	0.112	0.019	36.470	-21.910	0.900
110	-0.029	0.057	35.960	-3.390	0.996
110	0.225	0.099	47.310	-0.390	0.953
111	0.151	0.057	26.690	-0.160	0.999
111	0.054	-0.022	4.020	-4.640	0.998
111	-0.037	0.058	27.320	7.110	0.998
111	-0.023	-0.011	14.810	-4.540	0.999
111	0.089	0.050	21.440	-4.100	0.998
111	0.119	0.035	29.230	-4.720	0.380
111	-0.263	0.058	43.220	-4.170	0.888
111	-0.129	0.017	42.110	11.090	0.946
111	-0.639	0.440	71.700	10.590	0.524
111	0.352	-0.114	49.600	15.210	0.833
111	-0.217	0.340	44.780	28.280	0.640
112	0.113	0.060	13.610	-11.180	0.989
112	0.049	0.071	4.980	6.370	1.000
112	0.006	0.145	7.730	6.660	0.986
112	-0.013	-0.073	10.030	6.490	0.992
112	-0.039	0.082	16.230	6.090	0.995
112	0.112	0.023	18.320	6.090	0.951
112	0.071	0.008	13.080	6.730	0.994
112	0.065	-0.051	34.330	5.180	0.875
112	0.086	0.083	21.520	-13.620	0.998
112	-0.002	0.040	30.110	-4.530	0.983
113	0.146	0.044	1.570	-2.860	0.967
113	0.063	0.017	7.090	-4.230	0.997
113	0.002	0.062	25.530	8.760	0.998
113	0.149	0.025	25.430	11.970	0.999
113	0.055	-0.017	32.390	5.920	0.967
113	-0.108	-0.003	27.590	-4.500	0.998
113	0.024	-0.086	44.050	1.240	0.960
113	0.009	-0.017	28.280	-6.770	0.997
113	-0.025	0.047	25.310	17.540	0.997
113	0.265	0.095	25.070	22.110	0.981
114	0.135	0.007	17.140	-0.350	0.998
114	0.036	0.013	22.830	11.470	0.998
114	0.083	0.053	24.070	5.010	0.998
114	0.094	-0.030	30.300	4.950	0.984
114	0.272	-0.187	37.560	4.680	0.880
114	0.039	0.069	51.130	4.550	0.895
114	0.126	-0.100	29.710	0.380	0.976
115	-0.010	0.056	46.960	7.320	0.891
116	-0.019	0.002	7.850	-3.310	0.998
116	-0.044	-0.029	23.570	-3.380	1.000
116	-0.077	-0.081	29.230	3.540	1.000
116	-0.062	0.041	40.160	1.360	0.990
117	0.122	0.009	10.140	-4.440	1.000
117	0.097	0.153	11.350	7.650	0.998
117	-0.011	-0.036	12.620	-4.130	0.995
117	-0.091	0.095	13.920	8.190	0.539
117	-0.005	-0.182	16.220	8.660	0.587
117	0.186	0.310	18.720	8.430	0.763
117	0.085	0.240	49.190	9.390	0.984
119	0.045	0.030	16.550	4.050	1.000
119	-0.037	0.077	17.030	1.530	1.000
119	-0.826	-0.111	40.280	4.170	0.952
120	0.097	0.023	8.060	3.910	1.000
120	0.001	0.050	2.420	4.090	1.000
120	-0.083	0.038	13.430	-5.180	0.998
120	0.085	0.039	14.170	3.680	0.999
120	0.094	0.089	20.440	3.240	0.999
120	-0.005	0.009	25.450	3.190	0.989
120	-0.013	0.064	24.950	-2.910	0.999
120	0.097	-0.040	17.600	-6.550	0.971
120	0.059	0.012	29.240	-4.170	0.996
120	0.099	0.071	33.030	-6.400	0.975
121	0.136	-0.001	42.880	-7.570	0.976
121	0.064	0.052	38.750	-2.760	0.992
121	0.035	0.022	27.990	8.970	0.986
121	-0.184	0.068	44.770	6.430	0.982
122	0.502	-0.043	19.730	-0.110	0.990
123	0.450	-0.013	48.730	-0.600	0.833
124	0.208	0.003	52.740	3.520	0.808
125	0.186	0.038	7.010	-0.100	0.958
125	-0.341	-0.202	34.570	16.750	0.978
125	-0.333	-0.071	53.180	15.630	0.940
125	-0.184	-0.229	37.650	26.450	0.977
125	0.272	0.105	38.470	13.140	0.991
125	-0.171	0.059	53.930	12.290	0.948
126	0.005	0.006	15.600	4.850	0.999
127	0.091	0.001	13.230	-3.760	1.000
127	0.051	0.000	42.840	-1.810	0.944
127	0.006	-0.058	45.830	-14.000	0.983
127	-0.011	0.091	43.860	-24.110	0.901
127	0.079	0.229	43.090	11.760	0.954
128	0.293	-0.016	19.610	13.630	0.998
129	-0.051	0.023	14.580	8.860	1.000
129	-0.027	0.022	24.020	8.540	1.000
129	0.013	-0.022	30.740	8.090	0.998
129	0.029	0.023	35.850	7.780	0.995
129	-0.136	-0.073	40.690	7.510	0.960
129	-0.005	0.043	50.210	6.600	0.975
131	0.033	-0.003	20.790	9.360	0.984
131	-0.137	0.108	29.570	5.010	0.999
131	-0.042	0.156	27.730	13.040	0.876
131	0.334	0.110	42.040	6.950	0.769
131	-0.126	0.080	40.560	0.380	0.998
131	0.442	-0.114	64.800	-10.300	0.212
132	-0.010	0.071	30.190	-6.550	0.997
133	0.055	-0.005	51.930	7.780	0.993
134	-0.161	-0.014	12.650	3.290	0.999
134	-0.127	-0.004	28.600	-24.400	0.741
134	-0.266	0.006	28.330	-19.450	0.822
135	0.071	0.074	22.330	6.210	0.999
135	0.151	0.020	25.960	-2.870	0.999
135	0.187	0.061	27.720	6.130	0.997
135	-0.030	0.140	36.240	6.110	0.987
135	0.166	0.042	42.910	6.310	0.793
135	-0.252	-0.040	30.170	23.500	0.950
135	-0.220	-0.051	29.490	20.820	0.932
136	0.099	0.057	6.410	3.570	0.999
136	0.088	-0.030	34.870	-3.100	1.000
136	0.158	0.156	30.760	8.980	0.899
136	0.065	-0.030	19.020	-11.000	0.908
136	0.064	0.084	22.300	-10.240	0.996
136	0.009	0.018	45.270	-6.100	0.890
137	0.351	0.090	41.010	-0.070	0.983
137	-0.097	-0.084	37.140	13.500	0.985
137	-0.048	0.428	57.740	13.360	0.723
138	0.157	0.003	27.950	20.090	0.998
138	0.124	0.101	17.290	4.030	0.999
138	0.122	0.005	46.280	20.260	0.989
138	0.337	0.346	51.210	19.720	0.507
138	0.645	0.132	58.610	4.110	0.804
138	0.127	0.115	33.840	0.240	0.996
139	0.338	0.139	48.080	0.160	0.930
140	-0.122	-0.003	16.430	-3.290	1.000
140	-0.025	-0.011	22.010	3.600	1.000
140	-0.007	0.051	32.890	1.450	0.999
140	0.150	0.093	28.790	-4.200	0.962
141	0.140	0.062	15.640	2.940	0.997
142	0.080	0.002	5.120	-2.860	1.000
142	0.103	-0.009	10.240	-2.700	1.000
142	0.212	-0.001	15.580	-2.740	0.992
142	-0.081	-0.061	21.170	-2.900	0.985
142	-0.043	0.078	47.510	4.220	0.989
142	0.083	-0.015	24.840	5.050	0.999
142	0.073	0.006	7.130	5.070	1.000
142	0.033	0.035	12.300	5.080	1.000
142	-0.013	-0.024	17.710	5.170	1.000
143	0.357	-0.008	25.290	18.950	0.638
143	0.155	-0.107	42.070	26.810	0.951
143	0.044	-0.044	49.380	-24.710	0.939
144	0.041	-0.001	3.440	-2.960	1.000
144	0.006	-0.010	29.980	4.600	0.999
144	0.061	0.012	7.380	5.070	1.000
145	0.292	-0.023	23.960	-13.750	0.999
145	0.052	0.041	23.860	-16.370	0.991
145	-0.013	-0.059	24.480	-19.160	0.997
145	-0.728	-0.025	37.700	-0.720	0.937
146	-0.012	0.058	23.260	0.300	0.999
146	0.061	0.047	3.120	2.610	1.000
146	0.117	-0.007	7.830	2.820	1.000
146	-0.017	-0.014	9.790	5.960	0.999
146	-0.086	-0.015	13.200	6.440	0.971
146	-0.034	-0.069	20.540	6.400	0.989
146	0.140	0.011	23.420	6.350	0.989
146	0.079	0.047	31.370	6.770	0.948
146	0.045	0.004	30.780	2.720	0.999
146	0.057	0.043	41.560	6.770	0.989
146	0.006	0.021	3.970	-2.820	0.999
146	0.030	0.036	22.090	-2.480	1.000
146	-0.034	0.057	22.080	15.120	0.998
146	0.041	-0.014	35.500	0.220	0.999
146	0.237	0.070	37.020	15.340	0.945
148	-0.049	-0.041	41.960	-12.190	0.972
149	0.004	-0.004	51.090	0.310	0.935
149	0.045	-0.009	29.210	3.070	0.999
149	0.176	0.008	10.170	-3.000	1.000
149	-0.055	0.011	14.720	-2.760	1.000
149	0.029	0.045	18.620	-2.690	0.997
149	0.096	0.022	28.260	-2.640	0.997
149	-0.048	-0.125	43.550	-2.450	0.916
149	0.008	0.054	33.380	-2.610	0.999
149	-0.001	0.004	48.160	12.410	0.991
149	0.045	0.217	48.070	17.920	0.942
150	0.055	0.065	25.210	0.660	0.999
150	-0.028	0.061	38.470	7.220	0.984
150	-0.132	0.140	50.240	4.430	0.718
151	0.130	0.024	3.350	3.170	0.998
151	0.049	0.004	22.420	-10.030	0.996
152	0.043	0.133	6.370	2.670	1.000
152	0.135	-0.004	6.350	-2.410	1.000
152	-0.078	-0.016	11.530	-2.660	0.999
152	-0.116	0.010	20.120	3.180	1.000
152	0.074	0.024	16.600	-2.290	0.998
152	0.172	0.048	41.260	3.510	0.937
152	0.330	0.246	46.820	-2.090	0.938
154	-0.058	0.023	14.230	7.740	0.999
154	0.072	0.046	27.940	0.190	0.974
154	0.207	-0.000	49.850	-7.000	0.790
154	-0.041	0.051	34.740	8.530	0.999
154	-0.446	-0.017	58.920	2.640	0.188
154	-0.027	-0.139	59.240	6.040	0.814
155	0.068	0.013	23.930	13.360	0.998
155	0.406	0.013	30.600	15.390	0.981
155	0.184	0.033	39.290	-6.760	0.984
157	-0.009	0.113	6.510	-7.340	0.999
157	0.042	0.067	9.420	-5.940	0.999
157	0.086	-0.019	14.360	-3.320	0.997
157	0.046	-0.036	18.400	-1.130	1.000
157	0.139	0.079	23.030	8.010	0.998
157	-0.079	0.257	26.020	13.100	0.952
158	-0.030	0.019	30.370	-21.090	0.995
159	-0.212	0.059	15.190	-4.150	0.999
159	0.139	0.042	6.020	4.590	1.000
159	0.023	0.059	10.670	4.500	1.000
159	0.195	-0.028	37.260	3.160	0.988
159	0.061	0.012	21.350	-4.400	0.995
159	0.135	-0.008	26.990	-4.700	0.998
159	0.008	0.037	32.200	-5.030	0.990
159	0.179	0.254	64.300	0.600	0.650
160	0.322	0.139	26.830	3.270	0.973
160	0.303	0.327	58.690	3.270	0.845
160	0.127	0.084	59.380	20.400	0.981
160	0.162	0.071	30.900	-0.050	0.997
161	0.115	0.033	12.840	5.830	0.993
161	0.064	0.047	18.200	5.850	1.000
161	-0.046	0.070	23.180	5.850	0.999
161	-0.012	0.000	29.060	5.890	0.997
161	0.126	-0.140	24.780	-9.150	0.992
161	0.232	-0.577	27.320	-9.130	0.808
161	0.329	-0.337	29.680	-8.840	0.808
161	-0.028	-0.374	24.060	-22.860	0.807
161	0.509	0.015	29.630	-23.540	0.758
161	0.223	0.123	32.120	-23.710	0.790
161	0.001	0.069	36.630	5.620	0.949
161	0.128	0.020	30.830	-3.360	0.984
162	0.201	0.019	28.060	21.180	0.998
162	-0.009	0.015	35.410	21.470	0.996
162	0.006	0.022	22.260	0.260	0.994
163	0.006	0.046	17.330	6.230	0.992
163	0.042	-0.014	21.940	6.420	0.974
163	-0.020	-0.008	35.550	-11.100	0.997
163	-0.006	-0.027	36.310	-13.840	0.952
163	-0.072	-0.025	26.950	6.500	0.904
163	0.069	-0.014	29.620	6.730	0.885
163	-0.088	0.022	32.080	6.630	0.945
164	-0.058	0.278	35.230	26.970	0.602
164	0.036	0.078	21.440	0.750	0.999
165	0.096	0.041	24.120	0.060	0.994
165	0.070	0.113	4.910	5.000	0.999
165	0.030	0.033	15.290	5.020	1.000
165	0.029	0.140	18.580	4.970	0.981
165	0.162	0.173	26.070	5.420	0.957
165	0.077	0.129	29.020	4.910	0.984
165	-0.035	0.207	37.120	0.480	0.991
166	0.258	-0.005	24.210	21.130	0.991
166	0.197	0.266	55.870	22.580	0.804
166	-0.161	-0.021	57.290	28.610	0.888
166	0.061	0.084	27.900	0.620	0.999
168	0.630	0.093	27.810	1.390	0.972
168	0.023	0.116	39.720	4.950	0.888
168	0.283	-0.000	32.110	-11.950	0.976
168	0.178	-0.214	34.700	-18.790	0.898
169	0.053	-0.024	6.690	-2.760	0.998
169	-0.008	-0.074	5.460	6.190	1.000
169	0.062	0.119	8.050	6.070	0.998
169	-0.038	0.183	10.450	6.730	0.971
169	-0.041	0.204	13.050	6.840	0.965
169	0.030	0.245	15.820	5.840	0.986
169	0.045	0.121	18.030	5.560	0.996
169	0.003	0.099	20.520	5.980	0.995
169	0.071	0.115	22.840	6.150	0.988
169	0.011	0.205	27.740	6.220	0.934
169	-0.047	-0.016	37.370	6.630	0.447
169	0.070	-0.027	20.390	-2.770	1.000
169	0.039	0.052	25.510	-6.330	0.998
169	0.040	0.157	40.910	-6.230	0.320
169	-0.066	-0.099	54.320	-2.660	0.964
170	-0.037	0.013	28.990	-6.530	0.999
170	0.320	-0.347	52.200	-13.180	0.751
171	0.094	0.040	17.720	0.090	0.999
171	0.192	0.002	19.990	12.630	0.996
171	-0.172	-0.009	25.290	19.040	0.886
171	0.339	0.224	40.720	15.510	0.739
172	-0.003	0.020	34.890	0.500	0.985
172	-0.012	-0.062	43.650	-0.100	0.941
172	0.032	-0.022	4.830	-2.780	0.999
172	0.089	-0.063	10.020	-2.530	1.000
172	-0.295	0.021	15.070	-2.990	0.974
172	-0.012	0.072	28.400	-2.840	1.000
172	0.039	0.050	12.070	7.850	0.999
172	0.048	0.066	19.750	7.910	1.000
172	0.130	-0.128	53.100	-2.860	0.864
173	0.030	0.017	2.820	2.960	0.991
173	0.005	0.084	7.090	1.720	1.000
173	0.173	0.026	5.650	-3.430	0.995
